video_id,title,views,language
IihklvJYXoE,Koombiyo | Episode 24 - (2017-11-12) | ITN,154115,Korean
hA_YOlVZoxc,매일 쓰는 물건들의 숨겨진 비밀 18가지,46765,Korean
ajpmlblM4KI,💖품바의여신 버드리💖 사천 삼천포와룡 로타리클럽 연수회 초청공연,23537,Korean
Zgahznq7f4Q,창현이 적극추천하는실력자! 얼마나 잘하면 유튜브메인까지?! [2017.11.11 거리노래방풀영상 #2],17568,Korean
IhEqXSdRexM,"전직 사업가 보물 사냥꾼의 땅파기, 영국을 놀라게 하는데",34339,Korean
_5njFAnnFRE,황금빛 내 인생 22회 ♥ My Golden Life Ep 22 [Preview],28555,Korean
P8eX_Au3Zbw,New Hindi Song 2017 | Haareya Mein | Rooh Band | Latest Hindi Songs 2017 | Satguru Productions,494185,Korean
rK8AJXgJFaE,[토리코] 팔을 재생하는 토리코 2,78598,Korean
r_kggQY7cHw,"Giọng ải giọng ai 2 | tập 6 full: Trấn Thành hào hứng khi Đức Phúc, Bích Phương bất phân thắng bại",3933794,Korean
HaldKY9w9_Y,"품바 가을이 - 남자는말합니다,장녹수,연모,비비각시외 2017, 마산 가고파 국화축제공연",31265,Korean
tEGnXZePPJY,[단독] 선정적 춤 강요 의혹…간호사 참가율까지 관리,31576,Korean
sfZ5YaoJ1Eo,반짝이 보석과자 코하쿠토 만들기♥ - Ari Kitchen(아리키친),616608,Korean
QriN-YTcyo8,टोरा जाटनी का ll Tora Jaatni Ka ll Sandeep Foji & Kajal Sharma ll Pankaj Sharma,260076,Korean
kVb7A6J97v8,"[해외반응] 해외네티즌, 하루 만에 한국이 게임 대회 5개 우승",81104,Korean
hIgu7sUpdDU,[황민현] 워너원고2 2화 (나름 혼자 많이) 바쁜 민현이,106696,Korean
qAcW06XhYDQ,요즘 엔진 진동,16273,Korean
db33aDwoKY4,เพียว - Forget You - Blind Auditions - The Voice Thailand 6 - 12 Nov 2017,1216962,Korean
7X-gYd1ox1M,Sajna Ve - Official Music Video | Payal Dev | Rashmi Virag,2106034,Korean
-I3IgxRI-7U,역대급 가격 163만원짜리 아이폰 X 직구 성공! 개봉하고 비교해보기 - 기리,224127,Korean
mKwqZIu-crw,우산 씌워주고 카트 타고…문재인 대통령과 조코위 대통령의 '환상 케미(?)'/비디오머그,159243,Korean
6tGQtfHS8Go,[성수커플] 데이트 Ep.23 대부도로 1박2일 생일 기념 여행~! (ENG SUB) traveling to Daebudo Island to celebrate B-day~!,353871,Korean
lOfIr4a5F44,이제 만나러 갑니다.E308.82 Min 19 Sec.171112.HDTV.1920 X 1080P-Channel A,17552,Korean
OsOJOrtW0G8,[미국물정] 기자회견장에서 난데없이 아베를 밟아놓는? 트럼프 대통령,195281,Korean
mpSpcyH9hD8,เธอคือพรหมลิขิต | EP.13 (6/6)  | 13 พ.ย. 60 | one31,397192,Korean
ehfy36wqUTU,New Punjabi Songs 2017 | Rotiyan (HD Video) | Aman Mehra | Latest Punjabi Songs 2017,929219,Korean
94kpv6F0MwE,The X Factor Thailand | EP.10 | รอบ 4 Chair Challenge ประเภท ชายเดี่ยว | 12 พ.ย. 60 Full HD,1208399,Korean
p40SxAp8FRo,(10일차)오직 주님만 의지하고 바라봅시다,23506,Korean
mEfSuJEFLAA,"문대통령 베트남도착, 환영하는 시민들",103309,Korean
a3w2T5d7LN4,"손흥민 완벽부활! 멀티골 작렬! 한국 vs 콜롬비아(친선경기), 국가대표 평가전",145736,Korean
eBBKwCAoShE,아이폰8 2대 형 안쓰는데 가져갈사람있어!???,524465,Korean
98tQa2oR4Ps,กระแต อาร์สยาม เต้นปานามา ( PANAMA DANCE ),389383,Korean
BmttuN2Bmro,나단의 2M 씽크홀 몰래카메라 (빡친 멤버들) BLACKLIST,166100,Korean
NhgDLHe69BA,내시경 직접 해보고 리뷰 - 수면과 비수면의 차이 [대신리뷰],188095,Korean
DOIw62TXYkg,GoPro Gets Melted by Lava and Survives,2457515,Korean
ZcIWaCMJDKc,[더유닛] 어벤져스 팀 꾸린 핫샷 티모테오,13763,Korean
XwjFwb9W2pk,TWHKstar | “내 안 늙었지예?” 무릎 꿇고 눈물 흘린 나훈아 (믿기 어렵다),83254,Korean
SOH10kDZtqU,25년 만의 국빈 방문을 준비하는 사람들,105477,Korean
gj_WrmyXH_c,प्रहरीले रिपोर्टरलाई सुरक्षा दिन सक्दैन भनेपछि रवि आफै पुगे मोरङ । क्रसर व्यवसायको सञ्जाल !,282365,Korean
MbR2qevSXjQ,ชิงร้อยชิงล้าน ว้าว ว้าว ว้าว รูปแบบใหม่ | เสือสั่งฟ้า ขุนโจรพันธุ์โหด | 12 พ.ย. 60 Full HD,629696,Korean
NKRC6kQV3gM,"[정봉주의 전국구 시즌2] 21회 : 박근혜 재판, MB 구속 증거된다!",59314,Korean
wwsrFvQ4_6U,전국민 놀람 ✅트럼프가 한국을 떠나기 전 마지막 보인 모습은? ✔[채움tv],1547860,Korean
zCc0MhQPB4w,[경향신문] 사고 당시 고 김주혁씨 차량 내 블랙박스,348753,Korean
YNYjwzvwaU4,[영상] 故 김주혁 사고차량 블랙박스 공개 (KIM JOO HYUK BLACKBOX  BREAKING),294940,Korean
JFLMIq_NSHA,故김주혁 블랙박스 공개…갑작스러운 상황 고스란히 담겨,160903,Korean
zyCMQmSVS4g,"긴박했던 JSA 귀순..목숨 건 귀순, 왜?",118842,Korean
_OmNKz6tJbc,초등수학 5-2 자료의 표현..가능성이야기하기,18390,Korean
f7wCdRsKaqE,[워너원] 컴백쇼 폭로전이라 쓰고 앞담화라 읽는다ㅋㅋㅋ,119391,Korean
GU6TjZHqlJE,빡친 데로시/De Rossi angry when coach told him to warm up,23923,Korean
vDxD4HwEFdY,러블리즈(Lovelyz) 종소리(Twinkle) Official MV,280924,Korean
ak3ja-tSKFQ,우원재가 AOMG에서 밝아질 수 밖에 없는 이유,152824,Korean
MI0nxKUV8dQ,"[NOW] 故김주혁 씨 사고 당시 본인차량 블랙박스 영상 공개돼, 국과수 사인은 '머리뼈 골절'",41169,Korean
XaUHP25sviY,"조현우 미친선방, 클라스가 다른 손흥민 ● 대한민국 vs 세르비\n아 ● 하이라이트",483015,Korean
2guRr9fa0yM,귀순 北 병사 5시간 수술...5~6곳 총상 / YTN,170951,Korean
w6PqFyLtjuU,171114 더 쇼 몬스타엑스 더쇼 초이스 1위 발표 및 소감 / MONSTA X DRAMARAMA #MonstaX1stWin,135033,Korean
4F8KrBnGhzE,Yuna Kim (김연아) : Speech to the UN General Assembly 2017(유엔총회 연설),79594,Korean
vODNr-hv7og,"[리플] 어떤 초코우유가 가장 진하고 맛있을까? 리플 미식회, 이번엔 초코우유다! | Ripple_S",260714,Korean
i758WqxmPi8,[ 전체 ] 김어준의 뉴스공장 1114(화) '양심고백' 김기현 군에서 댓글 달았다 / 하태경 유승민-안초딩 손잡는다 / 박성제 다시 MBC 뉴스 / 정태인,69472,Korean
o7_xewHPhFc,"김어준의 뉴스공장 [17.11.14] 박성제, 하태경, 김기현, 이재석, 정태인",105508,Korean
a-QCuwf1ACA,방문진 이사 최강욱의 무자비 팩폭...김장겸쪽 김광동 이사 뒷목 잡다,53553,Korean
8G3qf3GcLCs,[ETC] NU'EST W(뉴이스트W) : 2018학년도 대학수학능력시험 응원 메세지,21395,Korean
cMr-8UdrJEk,171115 BTS at Late Late Show Taping/Recording Preview #BTSxJamesCorden,49804,Korean
kNGhoqR0nFg,이명박 해외 계좌 찾았다 헐. 미국 수사기관이 찾아냈네? 어쩐지 MB가 싱가폴에 자주 들락거리더니.. 바레인도 함 찾아주세여~ ㅋㅋ,29213,Korean
Fe8hxYjVmho,한국에 대한 외신반응 한국 정치는 전세계의 귀감 미국의 이상을 한국이 실행 중,59204,Korean
UsSXOQtQiUk,중요한 순간에... 끊겨버린 하늘&세진 [네버다이 버터플라이中],140662,Korean
MUBo-rLHE2Q,[Greetings] Kang Daniel and Ong Seong Wu of The Master Key,22764,Korean
IZkgBIN_qJo,"[먹방] 홈플러스에서 사온 돼지주물럭, 오징어무국, 닭꼬치 먹방 mukbang [Eating Show]",26047,Korean
u2cOmOk9jBE,FULL | Việt Nam vs Afghanistan | Bảng C vòng loại Asian Cup 2019,1417556,Korean
d-LSY0Wy1mM,배우 한경선 나이 사망 뇌경색 전조증상으로,374524,Korean
oLcuL6A-Yyo,[BT21] Making of BT21 - EP.09,287854,Korean
l1Y0aNuOPt4,"친홍인가 반홍인가 (정규재 칼럼, 11월 14일)",62810,Korean
x1HZgkcX5OE,아디다스 협찬받은 나몰라패밀리 패러디 여자버전 나옴(feat.브라)ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,68049,Korean
ksk-KQ0mPDM,"신의한수 생방송 11월 14일 / 문재인, 김진태까지 잡는다!",45295,Korean
sM-cgpuY5VU,홍대 버스킹 머리채 영상(임병두) + 피해자 심정,27114,Korean
_whKa4X0Mpk,워너원 컴백쇼 오프닝 강다니엘 독무컷 Wanna One Comeback Show Kang Daniel Dance Cut,18459,Korean
nSHPYwLde00,"트럼프 「시진핑의 애완견」 비판, 미국 내 속출 중국 280조 투자 공수표 남발과 지지율 올리려 「쑈통」  [세밀한안보] (2017.11.14) 2부",35860,Korean
G_op8NT8ZP8,"충격적인 건산연 발표,, 내년 전세가 폭락..부동산 시장 패닉 증후군 오는가?",31456,Korean
Bq-vdDWecZQ,[김어준의뉴스공장] MB 턱 밑까지 온 댓글 수사... 최초 폭로자에게 듣는다,35567,Korean
gIdhFmtFCJs,CBS 김현정의 뉴스쇼(17.11.14) 박영선 여명숙 허성무 이준석 (171114),15502,Korean
2-1nNAZLGuo,최강의 양아치 히어로,255058,Korean
gdoRbcpGIgI,"[변희재의 시사폭격] 김진태 의원, 태블릿PC 진상조사팀, 위치추적과 배터리 조사 결과만 받아라!",48179,Korean
n5CuFtpt26U,[김은혜의 연예 이슈] [긴급 입수] 故김주혁 차량 사고 블랙박스 공개,23767,Korean
lQix_kSIkug,171113 워너원 강다니엘 4K 직캠 (Ft. 데뷔 100일 축하) / WANNAONE KANGDANIEL FOCUS 4K FANCAM,19304,Korean
X56Jk3eV6wk,Ep 32. 문과1등이과1등도 수능보려나? 그리고 알려주는 수능꿀팁,278228,Korean
lxlTvBFLpbg,"러블리즈(Lovelyz), '종소리'(Twinkle)무대영상 (SHOWCASE, STAGE)",81799,Korean
ygniSAoGMgA,난이도▲▲ 제시어가 추가된 무궁화 꽃이 피었습니다 !! [웃소 Wootso],40825,Korean
L6RgYEvnUBA,2017년11월14일 아침 뉴스,140194,Korean
Ic_nGV-cDrI,베이블레이드 버스트 갓 33화 쉘터 레굴루스vs아크 바하무트,17380,Korean
fj8Ul67aLgc,[성수커플] 잔소리 많이 하는 성현이를 조용히 만드는 방법! (ENG SUB) The way of making nagging BF to be quiet!,257932,Korean
J7LZDFN7jLE,[김재환] 의도치 않았던 재환이의 신곡 스포....,15897,Korean
ioC0-wmjbkI,쟤가 예뻐 내가 예뻐? 남순이 이상형에 폭풍질투하는 서윤?!ㅋㅋ/171113 │ 남순 #7,99508,Korean
9kCzPCoPP2U,"백반토론 나는 짐이다 171114(화) 9595쇼 ‘세상은 넓고, 조세회피처도 많죠?'",29330,Korean
HmCt4-HNRDY,"[뉴스를 쪼다] 문재인 압박받는 이명박, '노무현'으로 반격? 640만불, 논두렁 시계로 반격?",39955,Korean
bee6yrxaF3M,나가지 말라고 아련하게 야옹하는 고양이,156481,Korean
OZ73fwBPzxU,효과적으로 다크서클을 없애는 7가지 방법 - Be Healthy,14178,Korean
8heoVhxBB6o,홍대 머리채 실제 영상,24402,Korean
Rp3sh8tZisA,눈앞에서 사라지게 하는 마술인척! 몰카를 해보았다! ㅋㅋㅋ 반응 대박! - 니키,21563,Korean
cCegqohCFQs,김국진 전 부인 이윤성 이혼 이유(사유),141878,Korean
gK0h_7zAegA,“홍대 버스킹 보다가 머리채 잡힌 피해자입니다” (심경전문),26693,Korean
cRZP4QEgicU,[리본명장면] 초대 구름의 수호자의 무기 !! 히바리쿄야의 봉고레박스,57766,Korean
evGMWiEqTYM,빈라덴 잡은 바로 그 총! 흥국HK416D 205만원 제일비싼 장난감총,317155,Korean
oX0l9OyhR-E,[세로라이브] 김동완 - 헤어지긴 한 걸까,29106,Korean
ZN5xYUaxT5E,[나루토 명장면]겁대가리 상실하고 5카게 회담에 쳐들어았다가 뚜까 맞는 사스케.....,163241,Korean
Ve0bcqPCu7M,"[CBS뉴스] 10만 명 대형교회 명성교회, '부자세습' 완료",15603,Korean
ywZW3TZb-Bw,[신천지] 시온기독교선교센터 서울야고보지파 수료식 티저영상,45220,Korean
4Jo1y2sEcm4,"171114 트럼프 중대발표 예정, 이화영 목사",16954,Korean
QfWGF0yLIPQ,워너원 갖고싶어 옹성우 파트 모음(미친 미모 주의),25742,Korean
OKn6Ngy6FHw,동상이몽2 남편 정대세의 힘듬을 알고 울어버리는 명서현씨...,72863,Korean
MoKpleUs-_4,CBS 김현정의 뉴스쇼 - 성심병원 갑질 논란  - 갑질 피해자 OOO 씨,36691,Korean
y3UenGTOgkI,기생수 고토 얼굴 4단변신,162013,Korean
bNKcQfFHAbc,알타크로노스 vs 블래스트지니어스,10140,Korean
6PdFXBqB9Vc,[1일1강다니엘] 아름다운 녤 🦋,11219,Korean
ZlBDDevj-_A,보미가 직접해준 정성가득 저녁밥상♥ 식..식폭행 아니지..? (17.11.13 #4) 봉준x경민x보미 Muckbang,48538,Korean
2rQyHzWlYUg,[밸런스 게임] 15. 더블케이,75080,Korean
p6ENX9cN9-o,김어준의 뉴스공장 11월 14일 (화) 전체 풀버전 김기현 이재석 정태인 하태경 박성제 / 김장겸 해임 / 홍종학 채택 무산 등 시사인 김은지 기자,16748,Korean
C3ubhAKfejw,빅스(VIXX) - 2018 수능시험 응원 메시지,23113,Korean
FuidwJdv81Y,"북한군 병사 1명, 총상 입은 채 JSA로 귀순",17854,Korean
XXIM2VkxP34,[워너원 컴백쇼] 강고기 강다니엘 고기먹방,13660,Korean
R91cz-HIOmY,응답하라 청와대 2017! 북새통 국민청원 게시판 [조두순 출소 반대 & 소년법 개정 & 낙태죄 폐지 청원] / KTV 보고,4302,Korean
iBFUo2SD5xA,"Nothing Without You - Wanna One Lyrics [Han,Rom,Eng] {Member Coded}",49304,Korean
Ofvv6ygyT-U,런닝맨 [전소민 발지압판 3단뛰기],140553,Korean
sVjINFwxxLc,[사랑의 온도] 33화 - 34화 예고 (서현진 X 양세종) :: Temperature of Love Ep. 33-34 Preview,15135,Korean
jH9fzbSOS0Q,제네바 유엔인권회의(UPR)  회원국 박근혜 대통령 자의적 구금 연이어 성토,32381,Korean
S7Rx1B-54Nc,귀순 북한병사 아주대병원서 총상 긴급 수술 / 연합뉴스TV (YonhapnewsTV),30819,Korean
2KGpxg5k89M,째니가 스포했던 Beautiful 안무ㅋㅋ,55930,Korean
pDC2buHM3HM,หลงไฟ EP.26 [5/5],740890,Korean
02bW7_ZfBpw,'그 코이치군이 화를 냈다?' 주니어들 사이에 전설이라는 이야기,10144,Korean
Bk1pL6AfAN0,"[嵐 아라시예능] 맨날해줘, 너희들의 사랑싸움.... (feat.나이 많다고 놀리는 아라시 형아들)",7357,Korean
JWvLeWL0ce0,"홍준표 대표,  박근혜 대통령에 대한 거짓말, 당장 멈추라 !",11610,Korean
DZjA7p2K7iE,Haara Kotiya Episode 224 හාරකෝටිය | සතියේ දිනවල රාත්‍රී 6.30 ට සහ 9.00 ට . . .,85178,Korean
xjvPcOlvV3A,Pini | Episode 60 - (2017-11-13) | ITN,67446,Korean
mVP8t4657as,맨 인 블랙박스(171112),21116,Korean
ACHmlijAqds,잘 잤니?,37486,Korean
cwznh1cuP4Q,"컬투세상 베스트 #54  산부인과에서ㅋㅋㅋ 어머~ 산모님!, 10초만 눈을 감아 주세요!, 열정의 5옥타브 미직원 ㅋ",14490,Korean
MspGNZ9Uhkw,포항 한동대 지진 동영상,324970,Korean
9ICXTe48ScQ,[단독입수] 포항서 5.4 지진...진열대 물건 ’우르르’,343464,Korean
6HhGFKbHFbs,[NOW] 포항 5.4 규모 지진 발생. 당시 CCTV 영상,446706,Korean
cMMpCbEEszE,포항지진피해,126445,Korean
c4eespCkqBI,강도 5.5 역대 2위 경북 포항 근방 지진 발생 및 현장 영상,169834,Korean
Dqy3LU2g7T4,KNN 방송중 지진,48146,Korean
dCdQZxAgiu0,포항 5.4 지진 '아찔' 피해 영상 잇따라,91968,Korean
3IuDI5g27zc,전구게 모든 수엄생들 내일 만크믄 다 아라쓰면 조켔어요 🙏🏼🙏🏼,165741,Korean
DArGXWErP3A,어머머 지진이다 생방송 도중 대피 / SBS,338757,Korean
nWsQHn_sAP0,"[자막뉴스] 북한군 병사 귀순, 드디어 풀린 의문점 하나 / YTN",711986,Korean
dFJpdVXZBEQ,[Video C] 故김주혁 사고 차량 블랙박스 영상,112858,Korean
B1pDOYOeAYI,속보) 포항 5 6지진 피해 영상,87006,Korean
f-vANlp3KnI,JSA 귀순 북한군…대대장이 직접 나서 구했다,229972,Korean
iUu4pSqcVXc,나루토(구미랑 화해의 인을 맺다)【옛날 나루토를 회상하는 구미】※너무 귀여운 어린 히나타※,293915,Korean
ds5hmkdKPL0,"171115 2017 Asia Artist Awards '워너원 (Wanna One) _ 에너제틱 (Energetic), 활활 (Burn It Up)'",192847,Korean
26m7C0NoSdI,"라이더 형이 초강력 팁 알려준다.. 형 150 그냥 넘었드아 후후 [ RIDER ] - [테드tv,Tedtv]",140471,Korean
V8Nz6xiBKHY,그래프게임 부스타빗 해쉬검증 하는방법,14683,Korean
r5IFv5M3KZ4,흔한 중국 지하철 야채 소녀ㅋㅋㅋㅋ 몸에 뭐지 ㅋ,197218,Korean
xgzJl7be3Vo,(속보!)고 김주혁 블랙박스 영상 분석결과 발견된 몇가지 의문점,128732,Korean
HBU7mYzLb2Y,이혜영 오연수 남편과 재혼,58888,Korean
lJXQdf2f-Qg,쇳물로만든 배틀램!!★로켓이 배틀램으로 변신?!★클래시로얄★(엄크주의)♨닥터파이어 Dr.Fire♨,106015,Korean
No81O0Kbxfk,[라이브스코어1위 신세경 ]네임드 사다리/다리다리 분석법 강의 2편 ! 금액조절법!,14004,Korean
vIQcY9tGp6Q,초등수학 6-2 각기둥과각뿔,13905,Korean
UdFUJkv2uqg,총 5발 맞은 JSA 귀순병사 죽기를 바라서 41분간 방치된 거 아닌가? 의혹 규명 되어야 [세밀한안보] (2017.11.15) 1부,61056,Korean
ppiYRl3kcMQ,"[ 전체 ] 김어준의 뉴스공장 1115(수) 이명박 가훈은 정직, 노회찬 정직 당했어야 했다 / 박동희 기자 향응과 기사 재배치 / 원종우 디톡스, 양지열",74628,Korean
udkVl66xWvE,간장게장을 처음 먹어본 미국 모델의 반응!! (340/365) Model Tries RAW Crab!!,59364,Korean
jo0AAO1Hksg,아내 이현영 살빠져서 좋아하는 강성진 (얄밉)  [별거가 별거냐2] 10회 171111,65298,Korean
